"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M4","genome-wide","HSW","CV1","9","5",0.542433319026707
"M4","haplotype-tagged","HSW","CV1","9","5",0.311514741835005
"M4","genome-wide","HSW","CV2","9","1",0.751364398772461
"M4","haplotype-tagged","HSW","CV2","9","1",0.765260787299385
"M4","genome-wide","HSW","CV2","9","2",0.736489874183905
"M4","haplotype-tagged","HSW","CV2","9","2",0.73645284005512
"M4","genome-wide","HSW","CV2","9","3",0.759580894252878
"M4","haplotype-tagged","HSW","CV2","9","3",0.765464910388733
"M4","genome-wide","HSW","CV2","9","4",0.740284823133487
"M4","haplotype-tagged","HSW","CV2","9","4",0.740095681416749
"M4","genome-wide","HSW","CV2","9","5",0.703282638538505
"M4","haplotype-tagged","HSW","CV2","9","5",0.70078738398283
"M4","genome-wide","HSW","CV0","9","1",0.820678518055045
"M4","haplotype-tagged","HSW","CV0","9","1",0.811483763648418
"M4","genome-wide","HSW","CV0","9","2",0.77978487506112
"M4","haplotype-tagged","HSW","CV0","9","2",0.784407147431314
"M4","genome-wide","HSW","CV0","9","3",0.787670821591247
"M4","haplotype-tagged","HSW","CV0","9","3",0.782410480916693
"M4","genome-wide","HSW","CV0","9","4",0.594133836079589
"M4","haplotype-tagged","HSW","CV0","9","4",0.591796968297565
"M4","genome-wide","HSW","CV0","9","5",0.713440378511121
"M4","haplotype-tagged","HSW","CV0","9","5",0.718642821869078
"M4","genome-wide","HSW","CV00","9","1",0.56687090175385
"M4","haplotype-tagged","HSW","CV00","9","1",0.168511012201325
"M4","genome-wide","HSW","CV00","9","2",0.686286641195623
"M4","haplotype-tagged","HSW","CV00","9","2",0.361138259777319
"M4","genome-wide","HSW","CV00","9","3",0.468353477682735
"M4","haplotype-tagged","HSW","CV00","9","3",0.378016120670239
"M4","genome-wide","HSW","CV00","9","4",0.635498651977319
"M4","haplotype-tagged","HSW","CV00","9","4",0.377063594956156
"M4","genome-wide","HSW","CV00","9","5",0.784682684590182
"M4","haplotype-tagged","HSW","CV00","9","5",0.616846285054349
"M4","genome-wide","PH","CV1","9","1",0.420333220599634
"M4","haplotype-tagged","PH","CV1","9","1",0.330327147843085
"M4","genome-wide","PH","CV1","9","2",0.566506620462424
"M4","haplotype-tagged","PH","CV1","9","2",0.297979801747526
"M4","genome-wide","PH","CV1","9","3",0.46990415172653
"M4","haplotype-tagged","PH","CV1","9","3",0.28254841338013
"M4","genome-wide","PH","CV1","9","4",0.40881224331918
"M4","haplotype-tagged","PH","CV1","9","4",0.302337762017501
"M4","genome-wide","PH","CV1","9","5",0.29305814000166
"M4","haplotype-tagged","PH","CV1","9","5",0.315537540193824
"M4","genome-wide","PH","CV2","9","1",0.56433100789822
"M4","haplotype-tagged","PH","CV2","9","1",0.556402246727999
"M4","genome-wide","PH","CV2","9","2",0.645173751493395
"M4","haplotype-tagged","PH","CV2","9","2",0.633141861666463
"M4","genome-wide","PH","CV2","9","3",0.576614170979547
"M4","haplotype-tagged","PH","CV2","9","3",0.537340814380742
"M4","genome-wide","PH","CV2","9","4",0.573591977177569
"M4","haplotype-tagged","PH","CV2","9","4",0.551714676326162
"M4","genome-wide","PH","CV2","9","5",0.498791967663424
"M4","haplotype-tagged","PH","CV2","9","5",0.475061953221373
"M4","genome-wide","PH","CV0","9","1",0.742704954585548
"M4","haplotype-tagged","PH","CV0","9","1",0.715007951518497
"M4","genome-wide","PH","CV0","9","2",0.676994992461048
"M4","haplotype-tagged","PH","CV0","9","2",0.663247040262674
"M4","genome-wide","PH","CV0","9","3",0.294340523718034
"M4","haplotype-tagged","PH","CV0","9","3",0.277372754255114
"M4","genome-wide","PH","CV0","9","4",0.64166118416638
"M4","haplotype-tagged","PH","CV0","9","4",0.645345155020877
"M4","genome-wide","PH","CV0","9","5",0.495377424937089
"M4","haplotype-tagged","PH","CV0","9","5",0.499017967067846
"M4","genome-wide","PH","CV00","9","1",0.293646514031092
"M4","haplotype-tagged","PH","CV00","9","1",0.201177191700257
"M4","genome-wide","PH","CV00","9","2",0.75540504675197
"M4","haplotype-tagged","PH","CV00","9","2",0.588809439430674
"M4","genome-wide","PH","CV00","9","3",0.0714919948917817
"M4","haplotype-tagged","PH","CV00","9","3",0.107567807224066
"M4","genome-wide","PH","CV00","9","4",0.395144683581763
"M4","haplotype-tagged","PH","CV00","9","4",0.409865009790754
"M4","genome-wide","PH","CV00","9","5",0.4887446334484
"M4","haplotype-tagged","PH","CV00","9","5",0.33171661058196
"M4","genome-wide","PPP","CV1","9","1",0.167961479540649
"M4","haplotype-tagged","PPP","CV1","9","1",0.177178892821306
"M4","genome-wide","PPP","CV1","9","2",0.0847599412920408
"M4","haplotype-tagged","PPP","CV1","9","2",0.010959346941226
"M4","genome-wide","PPP","CV1","9","3",0.210966596988828
"M4","haplotype-tagged","PPP","CV1","9","3",0.127930862209765
"M4","genome-wide","PPP","CV1","9","4",0.166455847349741
"M4","haplotype-tagged","PPP","CV1","9","4",0.113362485068473
"M4","genome-wide","PPP","CV1","9","5",0.270178032132096
"M4","haplotype-tagged","PPP","CV1","9","5",0.227528595954082
"M4","genome-wide","PPP","CV2","9","1",0.24468349246329
"M4","haplotype-tagged","PPP","CV2","9","1",0.207043475922094
"M4","genome-wide","PPP","CV2","9","2",0.185334309700678
"M4","haplotype-tagged","PPP","CV2","9","2",0.185092896906326
"M4","genome-wide","PPP","CV2","9","3",0.15747602227283
"M4","haplotype-tagged","PPP","CV2","9","3",0.123714096615682
"M4","genome-wide","PPP","CV2","9","4",0.186623363856144
"M4","haplotype-tagged","PPP","CV2","9","4",0.168610643846137
"M4","genome-wide","PPP","CV2","9","5",0.125607422142976
"M4","haplotype-tagged","PPP","CV2","9","5",0.132682451230853
"M4","genome-wide","PPP","CV0","9","1",0.162964012462785
"M4","haplotype-tagged","PPP","CV0","9","1",0.138664773437521
"M4","genome-wide","PPP","CV0","9","2",0.128718956334687
"M4","haplotype-tagged","PPP","CV0","9","2",0.108024523942654
"M4","genome-wide","PPP","CV0","9","3",0.101769540799776
"M4","haplotype-tagged","PPP","CV0","9","3",0.125884307174496
"M4","genome-wide","PPP","CV0","9","4",0.106015405853526
"M4","haplotype-tagged","PPP","CV0","9","4",0.0906854567829308
"M4","genome-wide","PPP","CV0","9","5",0.0304419951620826
"M4","haplotype-tagged","PPP","CV0","9","5",0.0642447901610893
"M4","genome-wide","PPP","CV00","9","1",0.258725853920248
"M4","haplotype-tagged","PPP","CV00","9","1",0.104469007910681
"M4","genome-wide","PPP","CV00","9","2",0.139328770630009
"M4","haplotype-tagged","PPP","CV00","9","2",0.0071692180515849
"M4","genome-wide","PPP","CV00","9","3",0.148466888241313
"M4","haplotype-tagged","PPP","CV00","9","3",0.113259259787092
"M4","genome-wide","PPP","CV00","9","4",0.047604374637012
"M4","haplotype-tagged","PPP","CV00","9","4",0.173840042819739
"M4","genome-wide","PPP","CV00","9","5",0.10929080228214
"M4","haplotype-tagged","PPP","CV00","9","5",0.123246807020051
"M4","genome-wide","YPPlnt","CV1","9","1",0.139773925906427
"M4","haplotype-tagged","YPPlnt","CV1","9","1",0.106572917367006
"M4","genome-wide","YPPlnt","CV1","9","2",0.135102097002854
"M4","haplotype-tagged","YPPlnt","CV1","9","2",0.0310828167544779
"M4","genome-wide","YPPlnt","CV1","9","3",0.0588582959199369
"M4","haplotype-tagged","YPPlnt","CV1","9","3",-0.0321141311983937
"M4","genome-wide","YPPlnt","CV1","9","4",0.0762987386968154
"M4","haplotype-tagged","YPPlnt","CV1","9","4",0.0782727619482444
"M4","genome-wide","YPPlnt","CV1","9","5",0.0964219984408961
"M4","haplotype-tagged","YPPlnt","CV1","9","5",0.0921131696688222
"M4","genome-wide","YPPlnt","CV2","9","1",0.070023366810976
"M4","haplotype-tagged","YPPlnt","CV2","9","1",0.0501416420213144
"M4","genome-wide","YPPlnt","CV2","9","2",0.166347901143674
"M4","haplotype-tagged","YPPlnt","CV2","9","2",0.162001265420628
"M4","genome-wide","YPPlnt","CV2","9","3",0.129889395012843
"M4","haplotype-tagged","YPPlnt","CV2","9","3",0.0927359247102551
"M4","genome-wide","YPPlnt","CV2","9","4",0.10169786222651
"M4","haplotype-tagged","YPPlnt","CV2","9","4",0.143959293011985
"M4","genome-wide","YPPlnt","CV2","9","5",0.132230170656114
"M4","haplotype-tagged","YPPlnt","CV2","9","5",0.11266824735849
"M4","genome-wide","YPPlnt","CV0","9","1",0.191200561669855
"M4","haplotype-tagged","YPPlnt","CV0","9","1",0.145171159145678
"M4","genome-wide","YPPlnt","CV0","9","2",0.120392929995516
"M4","haplotype-tagged","YPPlnt","CV0","9","2",0.0942377408204559
"M4","genome-wide","YPPlnt","CV0","9","3",0.0967085098287441
"M4","haplotype-tagged","YPPlnt","CV0","9","3",0.140357806466468
"M4","genome-wide","YPPlnt","CV0","9","4",0.179499347950121
"M4","haplotype-tagged","YPPlnt","CV0","9","4",0.137398267679278
"M4","genome-wide","YPPlnt","CV0","9","5",0.119768722646079
"M4","haplotype-tagged","YPPlnt","CV0","9","5",0.114568919484501
"M4","genome-wide","YPPlnt","CV00","9","1",0.235780731097691
"M4","haplotype-tagged","YPPlnt","CV00","9","1",0.163776741410448
"M4","genome-wide","YPPlnt","CV00","9","2",-0.0235028540530998
"M4","haplotype-tagged","YPPlnt","CV00","9","2",-0.0279404513811865
"M4","genome-wide","YPPlnt","CV00","9","3",-0.0663309152018275
"M4","haplotype-tagged","YPPlnt","CV00","9","3",-0.264142648862444
"M4","genome-wide","YPPlnt","CV00","9","4",0.0103553807491269
"M4","haplotype-tagged","YPPlnt","CV00","9","4",-0.0237257611208435
"M4","genome-wide","YPPlnt","CV00","9","5",0.0363574840230903
"M4","haplotype-tagged","YPPlnt","CV00","9","5",-0.0424859362368729
"M4","genome-wide","DTF","CV1","10","1",0.349848475971479
"M4","haplotype-tagged","DTF","CV1","10","1",0.325146248260459
"M4","genome-wide","DTF","CV1","10","2",0.484466684683942
"M4","haplotype-tagged","DTF","CV1","10","2",0.224221347912168
"M4","genome-wide","DTF","CV1","10","3",0.486828313210415
"M4","haplotype-tagged","DTF","CV1","10","3",0.348375900293954
"M4","genome-wide","DTF","CV1","10","4",0.39206149865827
"M4","haplotype-tagged","DTF","CV1","10","4",0.254796500629845
"M4","genome-wide","DTF","CV1","10","5",0.462669284976108
"M4","haplotype-tagged","DTF","CV1","10","5",0.317856569943683
"M4","genome-wide","DTF","CV2","10","1",0.622724678237652
"M4","haplotype-tagged","DTF","CV2","10","1",0.617322579250554
"M4","genome-wide","DTF","CV2","10","2",0.653384403556008
"M4","haplotype-tagged","DTF","CV2","10","2",0.646601526881921
"M4","genome-wide","DTF","CV2","10","3",0.573199152398898
"M4","haplotype-tagged","DTF","CV2","10","3",0.547650181103319
"M4","genome-wide","DTF","CV2","10","4",0.578328829146032
"M4","haplotype-tagged","DTF","CV2","10","4",0.560398963382454
"M4","genome-wide","DTF","CV2","10","5",0.552988344059998
"M4","haplotype-tagged","DTF","CV2","10","5",0.566956706900572
"M4","genome-wide","DTF","CV0","10","1",0.683996438370556
"M4","haplotype-tagged","DTF","CV0","10","1",0.682759352274418
"M4","genome-wide","DTF","CV0","10","2",0.615634996397174
"M4","haplotype-tagged","DTF","CV0","10","2",0.615565227238276
"M4","genome-wide","DTF","CV0","10","3",0.428916526251517
"M4","haplotype-tagged","DTF","CV0","10","3",0.436498942102263
"M4","genome-wide","DTF","CV0","10","4",0.656512676667057
"M4","haplotype-tagged","DTF","CV0","10","4",0.640369333201079
"M4","genome-wide","DTF","CV0","10","5",0.757869006181958
"M4","haplotype-tagged","DTF","CV0","10","5",0.772930904523154
"M4","genome-wide","DTF","CV00","10","1",0.272427375938927
"M4","haplotype-tagged","DTF","CV00","10","1",0.0836682516857901
"M4","genome-wide","DTF","CV00","10","2",0.488178986219485
"M4","haplotype-tagged","DTF","CV00","10","2",0.277107258575047
"M4","genome-wide","DTF","CV00","10","3",0.458100217811885
"M4","haplotype-tagged","DTF","CV00","10","3",0.230306349455289
"M4","genome-wide","DTF","CV00","10","4",0.651057834424337
"M4","haplotype-tagged","DTF","CV00","10","4",0.394472530654541
"M4","genome-wide","DTF","CV00","10","5",0.192175524349403
"M4","haplotype-tagged","DTF","CV00","10","5",0.0871292794054485
"M4","genome-wide","DTM","CV1","10","1",0.270538510466955
"M4","haplotype-tagged","DTM","CV1","10","1",0.209812990518487
"M4","genome-wide","DTM","CV1","10","2",0.376301681821043
"M4","haplotype-tagged","DTM","CV1","10","2",0.0817693137786802
"M4","genome-wide","DTM","CV1","10","3",0.348176340339555
"M4","haplotype-tagged","DTM","CV1","10","3",0.277963081562255
"M4","genome-wide","DTM","CV1","10","4",0.341745216593072
"M4","haplotype-tagged","DTM","CV1","10","4",0.179003462789414
"M4","genome-wide","DTM","CV1","10","5",0.264405691548084
"M4","haplotype-tagged","DTM","CV1","10","5",0.156737658513678
"M4","genome-wide","DTM","CV2","10","1",0.501123203049666
"M4","haplotype-tagged","DTM","CV2","10","1",0.493992756650491
"M4","genome-wide","DTM","CV2","10","2",0.491155975666747
"M4","haplotype-tagged","DTM","CV2","10","2",0.481717513484968
"M4","genome-wide","DTM","CV2","10","3",0.475317215426212
"M4","haplotype-tagged","DTM","CV2","10","3",0.465787597908229
"M4","genome-wide","DTM","CV2","10","4",0.452969785156048
"M4","haplotype-tagged","DTM","CV2","10","4",0.479030785582224
"M4","genome-wide","DTM","CV2","10","5",0.459070924706581
"M4","haplotype-tagged","DTM","CV2","10","5",0.430950923429245
"M4","genome-wide","DTM","CV0","10","1",0.501431608550433
"M4","haplotype-tagged","DTM","CV0","10","1",0.500441753084082
"M4","genome-wide","DTM","CV0","10","2",0.476374814613351
"M4","haplotype-tagged","DTM","CV0","10","2",0.445953811867341
"M4","genome-wide","DTM","CV0","10","3",0.328715889244644
"M4","haplotype-tagged","DTM","CV0","10","3",0.34387059891535
"M4","genome-wide","DTM","CV0","10","4",0.518707075204269
"M4","haplotype-tagged","DTM","CV0","10","4",0.517962900783963
"M4","genome-wide","DTM","CV0","10","5",0.694647052246061
"M4","haplotype-tagged","DTM","CV0","10","5",0.674188234588471
"M4","genome-wide","DTM","CV00","10","1",0.0860681577524785
"M4","haplotype-tagged","DTM","CV00","10","1",0.153022285375723
"M4","genome-wide","DTM","CV00","10","2",0.37640147491196
"M4","haplotype-tagged","DTM","CV00","10","2",0.153381516368105
"M4","genome-wide","DTM","CV00","10","3",0.440258355699652
"M4","haplotype-tagged","DTM","CV00","10","3",0.236465326917244
"M4","genome-wide","DTM","CV00","10","4",0.704123063716509
"M4","haplotype-tagged","DTM","CV00","10","4",0.178639598436255
"M4","genome-wide","DTM","CV00","10","5",0.531903874933668
"M4","haplotype-tagged","DTM","CV00","10","5",0.31940216629872
"M4","genome-wide","HSW","CV1","10","1",0.612422991335754
"M4","haplotype-tagged","HSW","CV1","10","1",0.214090416428093
"M4","genome-wide","HSW","CV1","10","2",0.484161701031307
"M4","haplotype-tagged","HSW","CV1","10","2",0.20296435091615
"M4","genome-wide","HSW","CV1","10","3",0.502357627195951
"M4","haplotype-tagged","HSW","CV1","10","3",0.341721830120759
"M4","genome-wide","HSW","CV1","10","4",0.585015897226532
"M4","haplotype-tagged","HSW","CV1","10","4",0.355913499811313
"M4","genome-wide","HSW","CV1","10","5",0.681068345597825
"M4","haplotype-tagged","HSW","CV1","10","5",0.512885646701655
"M4","genome-wide","HSW","CV2","10","1",0.726859370463616
"M4","haplotype-tagged","HSW","CV2","10","1",0.725721995128282
"M4","genome-wide","HSW","CV2","10","2",0.771864281843081
"M4","haplotype-tagged","HSW","CV2","10","2",0.773516362184327
"M4","genome-wide","HSW","CV2","10","3",0.785698631676096
"M4","haplotype-tagged","HSW","CV2","10","3",0.783417958924608
"M4","genome-wide","HSW","CV2","10","4",0.71100793339764
"M4","haplotype-tagged","HSW","CV2","10","4",0.707323729546519
"M4","genome-wide","HSW","CV2","10","5",0.726780365684131
"M4","haplotype-tagged","HSW","CV2","10","5",0.733497070431877
"M4","genome-wide","HSW","CV0","10","1",0.759746686637274
"M4","haplotype-tagged","HSW","CV0","10","1",0.757884364354405
"M4","genome-wide","HSW","CV0","10","2",0.786927819588738
"M4","haplotype-tagged","HSW","CV0","10","2",0.781515013510645
"M4","genome-wide","HSW","CV0","10","3",0.615766735808475
"M4","haplotype-tagged","HSW","CV0","10","3",0.615934400357867
"M4","genome-wide","HSW","CV0","10","4",0.780914513107021
"M4","haplotype-tagged","HSW","CV0","10","4",0.77552674513599
"M4","genome-wide","HSW","CV0","10","5",0.779849298823092
"M4","haplotype-tagged","HSW","CV0","10","5",0.783364009511824
"M4","genome-wide","HSW","CV00","10","1",0.218284740322504
"M4","haplotype-tagged","HSW","CV00","10","1",0.142036953724016
"M4","genome-wide","HSW","CV00","10","2",0.628331011937648
"M4","haplotype-tagged","HSW","CV00","10","2",0.513713321827366
"M4","genome-wide","HSW","CV00","10","3",0.720905739479711
"M4","haplotype-tagged","HSW","CV00","10","3",0.323730462746831
"M4","genome-wide","HSW","CV00","10","4",0.551991826090694
"M4","haplotype-tagged","HSW","CV00","10","4",0.343416783301788
"M4","genome-wide","HSW","CV00","10","5",0.796123114550015
"M4","haplotype-tagged","HSW","CV00","10","5",0.51420355210158
"M4","genome-wide","PH","CV1","10","1",0.348827795446186
"M4","haplotype-tagged","PH","CV1","10","1",0.151023990340641
"M4","genome-wide","PH","CV1","10","2",0.410173180338815
"M4","haplotype-tagged","PH","CV1","10","2",0.375315082490159
"M4","genome-wide","PH","CV1","10","3",0.312607497923485
"M4","haplotype-tagged","PH","CV1","10","3",0.215102473627475
"M4","genome-wide","PH","CV1","10","4",0.489806838013157
"M4","haplotype-tagged","PH","CV1","10","4",0.395159829259968
"M4","genome-wide","PH","CV1","10","5",0.55247263196548
"M4","haplotype-tagged","PH","CV1","10","5",0.409462714626414
"M4","genome-wide","PH","CV2","10","1",0.572961636977099
"M4","haplotype-tagged","PH","CV2","10","1",0.577447569140843
"M4","genome-wide","PH","CV2","10","2",0.617678435586515
"M4","haplotype-tagged","PH","CV2","10","2",0.631768883399687
"M4","genome-wide","PH","CV2","10","3",0.584090213057604
"M4","haplotype-tagged","PH","CV2","10","3",0.535264018484779
"M4","genome-wide","PH","CV2","10","4",0.587055270341728
"M4","haplotype-tagged","PH","CV2","10","4",0.573699894248763
"M4","genome-wide","PH","CV2","10","5",0.573315118746387
"M4","haplotype-tagged","PH","CV2","10","5",0.541700702246316
"M4","genome-wide","PH","CV0","10","1",0.75592050579892
"M4","haplotype-tagged","PH","CV0","10","1",0.724544974144244
"M4","genome-wide","PH","CV0","10","2",0.29258749000945
"M4","haplotype-tagged","PH","CV0","10","2",0.277676739566795
"M4","genome-wide","PH","CV0","10","3",0.536153041452512
"M4","haplotype-tagged","PH","CV0","10","3",0.551475111303053
"M4","genome-wide","PH","CV0","10","4",0.639403043893636
"M4","haplotype-tagged","PH","CV0","10","4",0.614462567710939
"M4","genome-wide","PH","CV0","10","5",0.750531223542239
"M4","haplotype-tagged","PH","CV0","10","5",0.727135223965507
"M4","genome-wide","PH","CV00","10","1",0.378583416416306
"M4","haplotype-tagged","PH","CV00","10","1",0.259617758419272
"M4","genome-wide","PH","CV00","10","2",0.656964417977694
"M4","haplotype-tagged","PH","CV00","10","2",0.471249285471315
"M4","genome-wide","PH","CV00","10","3",0.546922188563951
"M4","haplotype-tagged","PH","CV00","10","3",0.373132924021782
"M4","genome-wide","PH","CV00","10","4",0.389477105214468
"M4","haplotype-tagged","PH","CV00","10","4",0.285594584365307
"M4","genome-wide","PH","CV00","10","5",0.14726362340355
